SP1,SP2,SP3,SP5,SP6,FS1,FS2,EPS1,TS1,TS2,TS3,TS4,VS1,CP,SE,label
188.37,165.19,0.797,8.512,8.451,1.103,9.153,2857.6,54.891,58.082,56.492,50.133,0.804,1.57,10.773,20.03
188.63,165.74,0.711,8.5,8.442,1.295,9.149,2856.6,54.906,58.098,56.496,50.137,0.785,1.571,94.407,19.964
147.32,121.5,2.047,8.488,8.432,8.068,9.151,2319.4,54.871,58.141,56.496,50.145,0.756,1.575,94.407,20.136
146.33,120.77,1.953,8.47,8.422,7.55,9.197,2284,54.824,58.207,56.531,50.117,0.743,1.58,66.001,20.18
146.32,121.19,1.836,8.458,8.406,7.384,9.185,2287,54.805,58.289,56.543,50.082,0.741,1.591,66.001,20.366
146.11,120.67,2.023,8.452,8.398,7.418,9.164,2282,54.805,58.32,56.523,50.082,0.733,1.594,65.694,20.265
146.22,120.57,2.055,8.463,8.413,7.59,9.136,2283.6,54.891,58.426,56.551,50.078,0.73,1.591,65.694,20.265
146.16,120.82,2,8.491,8.445,7.492,9.142,2285.4,54.895,58.492,56.547,50.082,0.747,1.609,65.471,20.436
146.1,120.98,2.109,8.495,8.435,7.31,9.142,2281.8,54.895,58.543,56.586,50.148,0.762,1.591,65.471,20.201
146.19,120.84,1.836,8.484,8.42,7.471,9.16,2280,54.973,58.535,56.602,50.109,0.761,1.59,65.171,20.255
146.09,120.75,1.922,8.467,8.415,7.481,9.15,2283.6,54.988,58.574,56.586,50.129,0.75,1.598,65.171,20.334
146.05,120.54,1.891,8.455,8.401,7.249,9.18,2283.6,54.984,58.605,56.578,50.094,0.752,1.603,65.33,20.321
146.18,120.82,1.859,8.45,8.406,8.688,9.156,2281.8,54.957,58.633,56.586,50.098,0.771,1.606,65.33,20.41
189.1,0,0,8.504,8.448,0.003,9.181,2772.2,54.973,58.629,56.59,50.066,0.78,1.615,0,20.512
189.6,0,0,8.523,8.469,0.003,9.138,2853.6,54.891,58.633,56.59,50.055,0.789,1.608,0,20.505
189.69,0,0,8.502,8.451,0.005,9.158,2855.8,54.805,58.562,56.586,50.062,0.788,1.628,0,20.74
189.66,0,0,8.514,8.457,0.005,9.181,2855.6,54.711,58.531,56.59,49.977,0.787,1.617,0,20.483
189.57,0,0,8.5,8.439,0.001,9.183,2857.8,54.645,58.531,56.578,50.043,0.797,1.619,0,20.505
189.69,0,0,8.501,8.445,0.008,9.187,2856,54.566,58.453,56.586,50.133,0.81,1.6,0,20.285
189.69,0,0,8.467,8.43,0.005,9.154,2857.6,54.469,58.375,56.574,50.09,0.832,1.609,0,20.312
189.64,0,0,8.5,8.448,0.007,9.165,2859.6,54.402,58.316,56.559,50.117,0.826,1.59,0,20.329
189.56,0,0.016,8.497,8.437,0.011,9.142,2857.8,54.332,58.293,56.516,50.105,0.821,1.571,54.702,20.025
152.19,123.24,3.828,8.502,8.45,12.676,9.17,2539.2,54.246,58.301,56.496,50.137,0.782,1.573,54.702,20.052
141.58,116.07,2.055,8.509,8.448,7.823,9.136,2236,54.309,58.293,56.492,50.098,0.747,1.573,65.792,19.895
141.49,116.15,2.023,8.481,8.433,7.514,9.181,2223.8,54.336,58.328,56.422,50.078,0.721,1.589,65.792,20.234
141.32,115.93,2.055,8.454,8.396,7.419,9.156,2222.6,54.406,58.367,56.426,50.078,0.702,1.594,65.091,20.2
141.15,115.94,1.922,8.458,8.411,7.479,9.16,2219.6,54.445,58.422,56.516,50.078,0.687,1.58,65.091,20.222
141.23,115.94,1.969,8.507,8.462,7.448,9.142,2220.6,54.496,58.484,56.496,50.109,0.677,1.573,65.059,20.074
141.27,115.88,2.047,8.509,8.454,7.443,9.124,2215.8,54.641,58.535,56.496,50.105,0.67,1.576,65.059,20.106
141.18,115.94,2,8.51,8.462,7.558,9.129,2217.6,54.656,58.523,56.504,50.137,0.671,1.568,64.848,19.966
141.25,116.05,1.977,8.501,8.443,7.519,9.137,2219.4,54.734,58.531,56.508,50.148,0.663,1.56,64.848,19.892
141.23,115.83,1.937,8.472,8.415,4.668,9.148,2217.6,54.812,58.59,56.504,50.16,0.69,1.558,11.167,19.88
183.55,160.18,0.836,8.467,8.41,1.077,9.161,2639.2,54.859,58.602,56.492,50.172,0.73,1.565,11.167,19.868
188.47,164.61,0.742,8.491,8.434,1.105,9.194,2851.6,54.91,58.562,56.531,50.129,0.756,1.585,10.673,20.162
188.43,165.56,0.945,8.497,8.437,1.109,9.154,2852,54.945,58.543,56.523,50.129,0.779,1.578,10.673,20.148
188.61,164.99,0.914,8.538,8.469,1.115,9.116,2855.6,54.906,58.547,56.504,50.094,0.791,1.591,10.721,20.204
188.4,164.86,0.672,8.493,8.442,1.121,9.132,2851.8,54.898,58.48,56.531,50.082,0.793,1.59,10.721,20.344
188.55,165.27,0.906,8.497,8.437,1.12,9.16,2855.6,54.91,58.469,56.551,50.082,0.791,1.593,10.748,20.31
188.59,165.07,0.664,8.488,8.437,1.122,9.176,2855.8,54.898,58.414,56.535,50.137,0.794,1.582,10.748,20.008
188.48,164.86,0.547,8.454,8.402,1.113,9.176,2853.8,54.895,58.387,56.551,50.148,0.787,1.58,10.73,20.057
188.51,165.07,0.773,8.477,8.417,1.113,9.152,2854,54.91,58.332,56.531,50.148,0.784,1.57,10.73,19.946
188.52,165.43,0.781,8.48,8.424,1.083,9.149,2854,54.906,58.305,56.551,50.168,0.791,1.554,10.296,19.927
188.56,165.25,0.82,8.498,8.437,1.068,9.108,2855.8,54.906,58.312,56.488,50.172,0.789,1.561,10.296,19.892
188.45,165.36,0.445,8.49,8.439,1.084,9.136,2854,54.895,58.305,56.48,50.184,0.793,1.57,10.374,20.013
188.62,165.25,0.391,8.495,8.431,1.071,9.152,2854,54.898,58.305,56.492,50.129,0.794,1.572,10.374,20.042
188.59,164.81,0.695,8.446,8.388,1.075,9.191,2854,54.898,58.301,56.492,50.121,0.791,1.574,10.359,20.062
188.48,165.1,0.328,8.447,8.394,1.083,9.142,2854,54.988,58.301,56.496,50.121,0.805,1.569,10.359,20.128
188.64,165.45,1.016,8.492,8.437,1.067,9.119,2853.8,54.977,58.266,56.504,50.105,0.8,1.57,10.359,20.099
188.34,164.73,0.852,8.505,8.464,1.083,9.103,2855.8,54.984,58.234,56.543,50.16,0.817,1.565,10.359,20.018
188.69,164.94,0.781,8.486,8.435,1.078,9.133,2852,54.992,58.238,56.531,50.168,0.832,1.566,10.384,20.069
188.55,164.89,0.984,8.497,8.445,1.081,9.118,2857.6,54.977,58.23,56.543,50.172,0.834,1.556,10.384,19.902
188.56,164.92,0.711,8.449,8.403,1.101,9.144,2854,54.977,58.238,56.547,50.184,0.837,1.573,10.781,20
188.47,165.41,0.711,8.489,8.425,1.122,9.136,2854,54.977,58.207,56.562,50.168,0.841,1.577,10.781,19.978
188.53,164.69,0.875,8.455,8.399,1.128,9.171,2855.6,55.066,58.18,56.531,50.172,0.838,1.575,10.76,19.959
188.51,165.23,0.82,8.491,8.433,1.133,9.164,2854,55.066,58.164,56.547,50.137,0.841,1.582,10.76,20.177
188.37,165.56,0.969,8.493,8.443,1.105,9.133,2854,55.078,58.18,56.59,50.137,0.837,1.589,10.739,20.326
188.48,164.75,0.75,8.519,8.462,1.117,9.133,2852,55.07,58.18,56.578,50.137,0.82,1.59,10.739,20.348
188.48,165.1,0.711,8.507,8.453,1.106,9.132,2855.6,55.078,58.168,56.578,50.133,0.81,1.595,10.753,20.341
188.62,164.97,0.641,8.465,8.411,1.119,9.181,2855.6,55.082,58.191,56.59,50.172,0.804,1.58,10.753,20.125
188.43,165.23,0.859,8.487,8.42,1.119,9.163,2853.8,54.984,58.141,56.598,50.172,0.806,1.581,10.762,20.103
188.48,165.48,0.984,8.463,8.417,1.115,9.177,2852,55.07,58.156,56.598,50.16,0.81,1.584,10.762,20.138
188.34,165.22,0.672,8.506,8.451,2.799,9.127,2857.6,54.977,58.137,56.574,50.168,0.784,1.584,95.381,20.165
147.24,121.66,2.062,8.511,8.465,7.988,9.147,2317,54.895,58.207,56.586,50.16,0.766,1.586,95.381,20.128
146.18,120.81,1.836,8.507,8.457,7.531,9.134,2284,54.879,58.305,56.578,50.168,0.757,1.593,65.828,20.324
146.16,120.59,1.977,8.484,8.423,7.376,9.158,2284,54.879,58.316,56.578,50.105,0.77,1.581,65.828,20.192
146,120.87,1.922,8.438,8.39,7.618,9.159,2282,54.898,58.387,56.598,50.109,0.769,1.589,65.667,20.248
146.09,120.91,1.945,8.429,8.387,7.326,9.136,2285.4,54.891,58.48,56.578,50.117,0.782,1.594,65.667,20.312
146.33,121.02,1.992,8.45,8.406,7.442,9.156,2283.6,55,58.535,56.578,50.117,0.779,1.598,65.333,20.258
146.13,120.67,1.922,8.467,8.412,7.431,9.136,2283.8,54.977,58.535,56.59,50.133,0.757,1.586,65.333,20.162
146.05,120.72,1.922,8.499,8.439,7.273,9.106,2280,55.07,58.598,56.586,50.168,0.737,1.576,65.143,20.135
146.16,120.59,2.031,8.535,8.467,7.463,9.196,2283.6,55.07,58.652,56.57,50.176,0.714,1.586,65.143,20.108
145.97,120.77,1.859,8.493,8.435,7.353,9.164,2281.8,55.059,58.695,56.59,50.168,0.703,1.592,65.029,20.209
146.05,120.81,1.953,8.497,8.44,8.753,9.156,2283.6,55.16,58.711,56.59,50.145,0.728,1.595,65.029,20.182
189.09,0,0,8.485,8.433,0.001,9.15,2761.6,55.07,58.75,56.59,50.109,0.765,1.607,0,20.419
189.57,0,0,8.505,8.453,0.003,9.167,2857.8,55.066,58.723,56.598,50.09,0.789,1.603,0,20.41
189.52,0,0,8.484,8.425,0.003,9.145,2858.6,54.898,58.652,56.574,50.105,0.785,1.595,0,20.304
189.77,0,0,8.507,8.439,0.003,9.146,2861.4,54.871,58.59,56.574,50.082,0.789,1.593,0,20.341
189.56,0,0,8.526,8.479,0,9.142,2858,54.719,58.543,56.586,50.105,0.794,1.594,0,20.319
189.58,0,0,8.497,8.446,0,9.17,2856,54.652,58.543,56.531,50.09,0.799,1.588,0,20.251
189.68,0,0,8.465,8.401,0.001,9.167,2856,54.59,58.465,56.543,50.133,0.803,1.585,0,20.133
189.5,0,0,8.441,8.389,0,9.154,2856,54.496,58.387,56.535,50.129,0.799,1.561,0,19.905
189.66,0,0,8.483,8.441,0,9.129,2861,54.484,58.344,56.531,50.242,0.799,1.554,56.672,19.731
152.48,123.61,3.773,8.491,8.442,12.63,9.147,2558,54.418,58.293,56.492,50.16,0.753,1.565,56.672,19.902
141.66,116.15,2.078,8.54,8.477,7.639,9.159,2236.6,54.426,58.348,56.496,50.156,0.733,1.566,65.645,19.917
141.32,116.07,1.922,8.491,8.447,7.529,9.185,2221.8,54.414,58.383,56.496,50.148,0.701,1.57,65.645,19.944
141.29,115.66,1.898,8.469,8.422,7.543,9.144,2217.8,54.492,58.453,56.492,50.129,0.697,1.571,64.988,20.015
141.29,115.93,1.977,8.462,8.402,7.492,9.173,2215.8,54.586,58.52,56.535,50.105,0.683,1.584,64.988,20.29
141.36,115.99,1.891,8.463,8.402,7.49,9.124,2217.8,54.629,58.535,56.547,50.094,0.676,1.587,65.002,20.224
140.96,115.81,2,8.447,8.403,7.403,9.132,2217,54.723,58.531,56.551,50.117,0.667,1.58,65.002,20.153
141.07,115.91,1.937,8.511,8.467,7.422,9.08,2217.8,54.816,58.551,56.562,50.176,0.662,1.578,64.861,20.045
141.12,115.78,1.828,8.54,8.482,7.341,9.126,2216,54.879,58.625,56.578,50.16,0.663,1.57,64.861,20.04
141.2,115.7,1.937,8.532,8.486,4.128,9.116,2215.8,54.895,58.645,56.598,50.184,0.685,1.577,13.148,20.145
181.64,158.24,0.742,8.517,8.464,1.096,9.125,2608.6,54.988,58.652,56.586,50.176,0.723,1.595,13.148,20.201
188.38,165.35,0.687,8.5,8.44,1.133,9.129,2849.8,54.977,58.629,56.602,50.105,0.763,1.592,10.923,20.253
188.43,164.83,0.852,8.502,8.444,1.126,9.14,2850,55.055,58.605,56.598,50.184,0.774,1.588,10.923,20.385
188.53,164.91,1.078,8.498,8.453,1.129,9.105,2852.2,55.066,58.535,56.672,50.09,0.777,1.622,10.961,20.637
188.43,164.92,0.852,8.525,8.477,1.136,9.123,2853.6,55.07,58.535,56.668,50.078,0.777,1.623,10.961,20.688
188.62,165.41,0.633,8.554,8.5,1.128,9.125,2859,55.07,58.543,56.668,50.098,0.783,1.617,10.939,20.617
188.4,165.12,0.766,8.551,8.493,1.131,9.13,2856,55.059,58.477,56.664,50.09,0.781,1.607,10.939,20.448
188.44,165.38,0.875,8.528,8.474,1.126,9.14,2857.4,55.059,58.453,56.668,50.16,0.798,1.607,10.874,20.47
188.63,164.68,1.016,8.499,8.453,1.133,9.142,2861,55.078,58.426,56.664,50.121,0.795,1.589,10.874,20.385
188.45,164.52,0.961,8.491,8.45,1.109,9.14,2859.2,55.07,58.402,56.586,50.129,0.791,1.587,10.484,20.302
188.69,165.02,1.109,8.515,8.455,1.088,9.124,2857.2,55.07,58.371,56.59,50.117,0.791,1.586,10.484,20.383
188.34,164.96,0.664,8.532,8.479,1.096,9.104,2854,55.07,58.348,56.598,50.105,0.808,1.587,10.552,20.265
188.61,165.69,0.5,8.545,8.486,1.1,9.124,2855.8,55.059,58.305,56.559,50.121,0.81,1.579,10.552,20.214
188.52,164.88,0.531,8.509,8.462,1.094,9.092,2861.4,55.07,58.312,56.547,50.117,0.803,1.583,10.557,20.305
188.52,165.12,1.055,8.492,8.437,1.092,9.122,2855.8,55.059,58.305,56.523,50.078,0.794,1.587,10.557,20.369
188.55,165.19,1.078,8.472,8.425,1.091,9.105,2859.8,55.07,58.312,56.547,50.094,0.796,1.575,10.541,20.152
188.55,164.69,0.453,8.482,8.427,1.094,9.136,2858.6,55.082,58.305,56.543,50.117,0.806,1.576,10.541,20.152
188.5,165.45,0.914,8.497,8.449,1.096,9.081,2853.8,55.07,58.305,56.535,50.176,0.821,1.576,10.557,20.201
188.66,164.87,0.969,8.53,8.479,1.092,9.106,2857.6,55.059,58.312,56.586,50.172,0.831,1.579,10.557,20.122
188.43,165.63,0.828,8.538,8.479,1.128,9.089,2855.8,55.078,58.305,56.586,50.176,0.841,1.58,10.963,20.191
188.51,165.19,0.695,8.521,8.464,1.138,9.136,2852,55.066,58.312,56.578,50.184,0.855,1.572,10.963,20.167
188.63,165.14,0.836,8.493,8.442,1.125,9.134,2855.6,55.059,58.305,56.664,50.176,0.851,1.596,10.937,20.397
188.52,165.06,0.875,8.49,8.434,1.133,9.138,2855.6,55.059,58.301,56.664,50.133,0.85,1.612,10.937,20.397
188.48,164.87,0.672,8.486,8.441,1.141,9.126,2855.8,55.066,58.262,56.746,50.129,0.84,1.63,10.9,20.77
188.48,165.07,0.805,8.503,8.448,1.134,9.113,2854,55.055,58.238,56.734,50.129,0.831,1.626,10.9,20.711
188.63,165.56,0.609,8.53,8.469,1.128,9.089,2853.8,55.066,58.234,56.75,50.109,0.836,1.636,10.935,20.855
188.64,165.23,0.836,8.516,8.465,1.128,9.103,2852,55.07,58.246,56.754,50.109,0.833,1.627,10.935,20.709
188.59,165.52,0.672,8.507,8.453,1.131,9.118,2854,55.066,58.246,56.754,50.117,0.832,1.619,10.935,20.714
188.51,164.92,0.711,8.483,8.431,1.122,9.127,2855.8,55.059,58.23,56.738,50.105,0.827,1.637,10.935,20.768
188.31,164.88,0.727,8.476,8.423,3.332,9.122,2855.8,55.078,58.238,56.762,50.109,0.799,1.626,95.659,20.76
147.27,121.42,2.117,8.493,8.439,8.137,9.116,2324,55.078,58.305,56.738,50.137,0.768,1.626,95.659,20.784
146.32,121.03,1.867,8.52,8.464,7.438,9.101,2283.8,54.984,58.305,56.738,50.121,0.748,1.629,65.954,20.711
146.11,120.92,1.969,8.542,8.474,7.273,9.096,2282,54.965,58.387,56.738,50.121,0.749,1.625,65.954,20.721
146.13,120.95,1.891,8.521,8.457,7.634,9.084,2282,54.977,58.48,56.738,50.078,0.747,1.637,65.733,20.882
146.18,121.02,1.922,8.488,8.436,7.518,9.104,2281.6,55.078,58.52,56.75,50.098,0.728,1.632,65.733,20.833
146.19,120.98,2.008,8.479,8.422,7.681,9.121,2281.6,55.078,58.57,56.738,50.133,0.706,1.622,65.915,20.66
146.1,120.48,2.047,8.481,8.425,7.309,9.133,2280,55.066,58.629,56.738,50.133,0.694,1.648,65.915,20.917
146.16,120.93,1.812,8.501,8.443,7.372,9.118,2281.6,55.148,58.687,56.82,50.156,0.683,1.639,65.488,20.824
145.91,120.65,2,8.525,8.467,7.465,9.097,2281.4,55.148,58.75,56.832,50.254,0.685,1.618,65.488,20.539
145.89,120.77,1.977,8.547,8.488,7.337,9.136,2277.8,55.227,58.809,56.844,50.227,0.705,1.627,65.215,20.612
145.91,120.67,1.844,8.53,8.474,8.946,9.116,2277.8,55.238,58.832,56.82,50.227,0.741,1.617,65.215,20.587
189.28,0,0,8.515,8.466,0.003,9.102,2741.8,55.227,58.82,56.828,50.129,0.784,1.644,0,20.885
189.66,0,0,8.477,8.438,0.005,9.136,2855.6,55.066,58.809,56.828,50.145,0.805,1.645,0,20.914
189.61,0,0,8.476,8.424,0.003,9.116,2852,55.066,58.762,56.832,50.145,0.804,1.644,0,20.865
189.61,0,0,8.495,8.441,0.003,9.106,2853.8,54.898,58.68,56.746,50.145,0.789,1.623,0,20.7
189.64,0,0,8.534,8.479,0.007,9.118,2851.8,54.852,58.625,56.738,50.148,0.781,1.628,0,20.779
189.55,0,0,8.552,8.506,0.003,9.116,2852,54.719,58.562,56.738,50.211,0.784,1.599,0,20.494
189.5,0,0,8.533,8.477,0.001,9.143,2855.4,54.645,58.531,56.746,50.234,0.789,1.599,0,20.447
189.68,0,0,8.5,8.45,0.004,9.121,2853.6,54.641,58.469,56.75,50.309,0.799,1.578,0,20.114
189.5,0,0,8.481,8.429,0,9.14,2853.6,54.574,58.426,56.75,50.34,0.785,1.572,55.662,20.034
152.34,123.34,3.727,8.488,8.427,12.696,9.12,2569.2,54.492,58.367,56.746,50.34,0.749,1.569,55.662,20.163
141.55,116.01,2.086,8.506,8.462,7.792,9.108,2230,54.559,58.43,56.738,50.254,0.714,1.593,65.653,20.308
141.2,115.91,1.898,8.535,8.474,7.5,9.102,2219.6,54.492,58.469,56.664,50.254,0.703,1.565,65.653,20.156
141.16,115.91,1.898,8.527,8.469,7.429,9.106,2215.8,54.566,58.535,56.664,50.25,0.691,1.562,65.194,20.161
141.09,115.81,2.008,8.499,8.442,7.446,9.092,2215.8,54.645,58.523,56.664,50.187,0.679,1.593,65.194,20.485
141.18,115.86,1.914,8.476,8.425,7.454,9.136,2213.6,54.734,58.578,56.656,50.172,0.671,1.59,64.9,20.419
141.26,115.91,1.898,8.465,8.411,7.476,9.118,2213.8,54.816,58.625,56.754,50.254,0.662,1.592,64.9,20.349
141.09,115.88,2.062,8.486,8.42,7.428,9.123,2215.6,54.891,58.672,56.746,50.242,0.663,1.592,64.872,20.386
141.02,115.86,1.969,8.51,8.457,7.366,9.113,2213.6,54.961,58.707,56.746,50.348,0.655,1.576,64.872,20.163
141.05,115.73,1.914,8.528,8.476,4.492,9.108,2215.6,55.059,58.77,56.734,50.266,0.675,1.592,11.498,20.313
183.09,159.4,0.891,8.533,8.482,1.069,9.093,2608.4,55.066,58.75,56.738,50.262,0.714,1.596,11.498,20.386
188.53,164.75,0.852,8.523,8.467,1.113,9.105,2851.4,55.07,58.742,56.762,50.254,0.742,1.599,10.726,20.396
188.66,165.66,0.773,8.493,8.446,1.108,9.147,2849.8,55.066,58.707,56.746,50.184,0.763,1.609,10.726,20.587
188.41,165.02,0.797,8.482,8.432,1.111,9.133,2851.6,55.145,58.633,56.734,50.184,0.766,1.616,10.783,20.663
188.63,165.41,0.719,8.491,8.443,1.111,9.109,2850,55.145,58.59,56.75,50.168,0.764,1.617,10.783,20.644
188.44,164.94,0.711,8.522,8.469,1.111,9.091,2854.4,55.156,58.531,56.746,50.176,0.763,1.618,10.786,20.595
188.52,165.41,0.711,8.552,8.483,1.118,9.102,2852.2,55.145,58.543,56.75,50.184,0.768,1.612,10.786,20.587
188.6,165.19,0.891,8.549,8.503,1.119,9.106,2856.2,55.227,58.535,56.754,50.176,0.778,1.619,10.8,20.607
188.51,164.94,0.773,8.531,8.462,1.124,9.127,2850.2,55.156,58.484,56.746,50.254,0.779,1.596,10.8,20.408
188.56,165.4,0.891,8.491,8.429,1.096,9.096,2854.4,55.133,58.453,56.738,50.25,0.792,1.593,10.37,20.401
188.5,165.13,1.055,8.489,8.429,1.081,9.148,2859,55.148,58.414,56.746,50.277,0.783,1.59,10.37,20.332
188.48,164.73,1.055,8.49,8.438,1.088,9.113,2855.6,55.242,58.387,56.762,50.262,0.787,1.59,10.399,20.386
188.66,164.91,1.109,8.519,8.476,1.078,9.11,2852,55.23,58.375,56.672,50.184,0.795,1.59,10.399,20.426
188.55,164.91,0.945,8.545,8.484,1.083,9.067,2850,55.215,58.359,56.668,50.168,0.788,1.594,10.407,20.451
188.56,165.41,0.633,8.525,8.472,1.077,9.092,2852,55.23,58.34,56.656,50.176,0.788,1.593,10.407,20.461
188.67,164.77,1.023,8.504,8.454,1.079,9.097,2855,55.227,58.34,56.672,50.176,0.785,1.589,10.427,20.436
188.41,164.87,1.078,8.476,8.42,1.083,9.122,2854.4,55.238,58.305,56.746,50.254,0.785,1.597,10.427,20.396
188.5,165,1,8.472,8.418,1.079,9.119,2855.4,55.238,58.301,56.766,50.348,0.791,1.573,10.43,20.124
188.56,164.63,0.914,8.488,8.432,1.088,9.114,2851.6,55.227,58.305,56.75,50.395,0.816,1.565,10.43,19.969
188.55,165.09,0.367,8.527,8.479,1.109,9.098,2856.4,55.23,58.305,56.762,50.344,0.827,1.575,10.866,20.104
188.58,164.88,0.82,8.533,8.479,1.128,9.093,2852,55.238,58.301,56.738,50.348,0.829,1.576,10.866,20.124
188.59,164.98,0.656,8.542,8.49,1.122,9.112,2853.8,55.23,58.293,56.746,50.32,0.826,1.574,10.863,20.097
188.72,165.35,0.891,8.517,8.465,1.13,9.116,2849.8,55.281,58.289,56.746,50.242,0.83,1.596,10.863,20.445
188.39,165.28,0.711,8.493,8.443,1.125,9.142,2850,55.297,58.293,56.762,50.254,0.836,1.598,10.846,20.388
188.79,164.78,0.906,8.482,8.427,1.119,9.114,2851.6,55.293,58.305,56.746,50.262,0.834,1.588,10.846,20.369
188.36,165.18,0.742,8.5,8.443,1.128,9.116,2849.8,55.277,58.312,56.762,50.262,0.84,1.594,10.87,20.406
188.66,165.3,0.797,8.512,8.462,1.12,9.096,2848,55.25,58.301,56.754,50.262,0.839,1.588,10.87,20.357
188.41,164.84,0.859,8.526,8.465,1.124,9.092,2854,55.242,58.293,56.75,50.34,0.838,1.568,10.874,20.097
188.48,165.3,0.664,8.517,8.451,1.124,9.087,2847.8,55.309,58.312,56.734,50.395,0.839,1.561,10.874,20.055
188.51,165.17,0.891,8.488,8.439,1.826,9.116,2849.6,55.293,58.293,56.746,50.383,0.785,1.559,94.791,19.969
146.99,121.42,2.156,8.472,8.413,7.969,9.136,2320,55.156,58.293,56.746,50.371,0.75,1.563,94.791,19.888
146.3,120.94,1.914,8.489,8.432,7.603,9.12,2279.8,55.082,58.371,56.754,50.309,0.723,1.575,65.789,20.141
146.41,120.88,2.008,8.507,8.46,7.388,9.111,2279.8,55.117,58.465,56.754,50.332,0.721,1.573,65.789,20.224
146.05,120.63,2.031,8.521,8.469,7.381,9.096,2278,55.133,58.535,56.832,50.32,0.718,1.61,65.771,20.677
146.11,120.77,1.992,8.528,8.462,7.262,9.066,2277.8,55.184,58.574,56.84,50.234,0.709,1.617,65.771,20.686
146.03,120.72,1.812,8.502,8.443,7.42,9.087,2279.6,55.305,58.66,56.84,50.328,0.709,1.596,65.456,20.469
146.13,120.61,1.977,8.476,8.432,7.479,9.1,2276,55.293,58.734,56.828,50.309,0.711,1.595,65.456,20.339
145.87,120.77,1.977,8.472,8.424,7.534,9.134,2274,55.316,58.77,56.832,50.387,0.707,1.584,65.398,20.275
145.81,120.31,2.078,8.491,8.432,7.398,9.098,2279.4,55.316,58.859,56.82,50.383,0.704,1.584,65.398,20.201
145.81,120.28,1.977,8.516,8.469,7.264,9.102,2277.6,55.297,58.863,56.832,50.371,0.715,1.597,64.989,20.287
145.87,120.77,1.992,8.534,8.483,8.824,9.089,2277.6,55.316,58.883,56.82,50.344,0.759,1.578,64.989,20.25
189.04,0,0,8.535,8.483,0.001,9.101,2724.4,55.32,58.863,56.84,50.355,0.788,1.602,0,20.532
189.63,0,0,8.517,8.462,0,9.12,2850,55.285,58.875,56.82,50.305,0.799,1.603,0,20.557
189.68,0,0,8.485,8.436,0,9.116,2853.8,55.156,58.891,56.828,50.301,0.794,1.595,0,20.493
189.58,0,0,8.486,8.425,0.001,9.119,2853.6,55.059,58.793,56.773,50.301,0.791,1.588,0,20.288
189.63,0,0,8.498,8.446,0.004,9.109,2853.6,54.984,58.711,56.754,50.316,0.781,1.587,0,20.261
189.68,0,0,8.531,8.479,0.005,9.121,2853.6,54.883,58.641,56.766,50.355,0.785,1.57,0,20.111
189.55,0,0,8.539,8.49,0.001,9.109,2854,54.867,58.562,56.762,50.367,0.785,1.573,0,20.143
189.53,0,0,8.525,8.469,0.001,9.113,2853.8,54.711,58.543,56.75,50.359,0.785,1.576,0,20.15
189.61,0,0,8.497,8.441,0,9.123,2853.8,54.641,58.52,56.766,50.367,0.798,1.563,55.72,20.018
152.48,123.38,3.766,8.482,8.431,12.636,9.124,2601.4,54.652,58.453,56.738,50.371,0.747,1.566,55.72,19.969
141.58,116.01,2.055,8.488,8.44,7.656,9.098,2228,54.633,58.52,56.754,50.387,0.711,1.57,65.782,20.113
141.42,115.88,1.914,8.516,8.474,7.484,9.104,2217.6,54.645,58.523,56.746,50.332,0.693,1.573,65.782,20.185
141.23,115.93,1.859,8.524,8.464,7.553,9.097,2215.8,54.73,58.543,56.75,50.332,0.683,1.576,65.09,20.226
141.17,115.67,1.945,8.502,8.451,7.451,9.074,2215.6,54.797,58.613,56.754,50.34,0.669,1.563,65.09,20.226
141.2,115.7,2,8.498,8.446,7.404,9.085,2211.8,54.867,58.652,56.75,50.332,0.663,1.569,64.893,20.178
141.04,115.73,2,8.476,8.422,7.406,9.107,2211.8,54.984,58.711,56.754,50.375,0.654,1.57,64.893,20.05
141.08,115.73,1.945,8.465,8.408,7.465,9.101,2211.8,55.066,58.781,56.754,50.371,0.656,1.57,64.623,20.16
141.31,116.02,1.922,8.488,8.429,7.479,9.111,2211.6,55.059,58.801,56.738,50.41,0.651,1.557,64.623,19.905
141.09,115.56,1.945,8.51,8.448,4.525,9.081,2210,55.148,58.875,56.75,50.383,0.68,1.573,12.088,19.981
182.33,158.83,0.719,8.519,8.474,1.068,9.1,2591.2,55.137,58.863,56.738,50.371,0.723,1.563,12.088,20.026
188.62,165.36,0.773,8.533,8.484,1.117,9.098,2849.4,55.223,58.855,56.746,50.367,0.746,1.567,10.804,20.103
188.51,165.06,0.727,8.515,8.455,1.126,9.106,2847.8,55.227,58.781,56.746,50.344,0.761,1.568,10.804,20.18
188.41,165.25,0.617,8.491,8.429,1.126,9.106,2849.6,55.227,58.727,56.746,50.332,0.775,1.572,10.887,20.217
188.38,165.2,0.742,8.479,8.418,1.126,9.124,2849.6,55.223,58.699,56.82,50.344,0.781,1.597,10.887,20.403
188.56,165.09,0.914,8.499,8.433,1.134,9.125,2849.8,55.285,58.617,56.84,50.34,0.776,1.616,10.916,20.697
188.48,164.94,0.914,8.52,8.46,1.126,9.103,2848,55.27,58.598,56.84,50.355,0.776,1.595,10.916,20.339
188.34,164.96,0.852,8.54,8.481,1.136,9.109,2853.6,55.297,58.562,56.828,50.332,0.777,1.591,10.879,20.385
